Analysis,Pair_ID,Pair_short,Pair_label,Comparison_group,Population_1,Population_2,Country_1,Country_2,Location_1,Location_2,Country_pair,Location_pair,N_population_1,N_population_2,Minimum_pair_population_size,Contig,Region,Genomic_start_POS,Genomic_end_POS,Distance_from_CEN_start,Distance_from_CEN_end,Distance_from_CEN_midpoint_Mb,Window_size_bp,Site_class,MalariaGEN_site_class_argument,Site_mask,FST_formula,FST_estimate,Jackknife_standard_error,n_jack,Run_status,Error_message,FST_to_SE_ratio
Selected_6pairs_1Mb_scan_3R_X,BurkinaFaso_BanaVillage_vs_Mali_Faladje,BF_BanaVil_vs_ML_Faladje,BF_BanaVil vs ML_Faladje,Without Nigeria,BurkinaFaso_BanaVillage,Mali_Faladje,Burkina Faso,Mali,Bana Village,Faladje,Burkina Faso vs Mali,Bana Village vs Faladje,120,75,75,X,X:3393109-4393108,3393109,4393108,20000000,21000000,20.5,1000000,0-fold,CDS_DEG_0,default,Average Hudson's FST,0.0,0.0004496476675382,20,success,,0.0
Selected_6pairs_1Mb_scan_3R_X,BurkinaFaso_BanaVillage_vs_Mali_Faladje,BF_BanaVil_vs_ML_Faladje,BF_BanaVil vs ML_Faladje,Without Nigeria,BurkinaFaso_BanaVillage,Mali_Faladje,Burkina Faso,Mali,Bana Village,Faladje,Burkina Faso vs Mali,Bana Village vs Faladje,120,75,75,X,X:2393109-3393108,2393109,3393108,21000000,22000000,21.5,1000000,4-fold,CDS_DEG_4,default,Average Hudson's FST,0.0,0.0001974529582978,20,success,,0.0
Selected_6pairs_1Mb_scan_3R_X,BurkinaFaso_BanaVillage_vs_Mali_Faladje,BF_BanaVil_vs_ML_Faladje,BF_BanaVil vs ML_Faladje,Without Nigeria,BurkinaFaso_BanaVillage,Mali_Faladje,Burkina Faso,Mali,Bana Village,Faladje,Burkina Faso vs Mali,Bana Village vs Faladje,120,75,75,X,X:2393109-3393108,2393109,3393108,21000000,22000000,21.5,1000000,0-fold,CDS_DEG_0,default,Average Hudson's FST,0.0,0.0003116863515073,20,success,,0.0
Selected_6pairs_1Mb_scan_3R_X,BurkinaFaso_BanaVillage_vs_Mali_Faladje,BF_BanaVil_vs_ML_Faladje,BF_BanaVil vs ML_Faladje,Without Nigeria,BurkinaFaso_BanaVillage,Mali_Faladje,Burkina Faso,Mali,Bana Village,Faladje,Burkina Faso vs Mali,Bana Village vs Faladje,120,75,75,X,X:1393109-2393108,1393109,2393108,22000000,23000000,22.5,1000000,4-fold,CDS_DEG_4,default,Average Hudson's FST,2.9344009751872963e-05,0.0001962715860086,20,success,,0.14950717191732074
Selected_6pairs_1Mb_scan_3R_X,BurkinaFaso_BanaVillage_vs_Mali_Faladje,BF_BanaVil_vs_ML_Faladje,BF_BanaVil vs ML_Faladje,Without Nigeria,BurkinaFaso_BanaVillage,Mali_Faladje,Burkina Faso,Mali,Bana Village,Faladje,Burkina Faso vs Mali,Bana Village vs Faladje,120,75,75,X,X:1393109-2393108,1393109,2393108,22000000,23000000,22.5,1000000,0-fold,CDS_DEG_0,default,Average Hudson's FST,0.0,0.000412471499039,20,success,,0.0
Selected_6pairs_1Mb_scan_3R_X,BurkinaFaso_BanaVillage_vs_Mali_Faladje,BF_BanaVil_vs_ML_Faladje,BF_BanaVil vs ML_Faladje,Without Nigeria,BurkinaFaso_BanaVillage,Mali_Faladje,Burkina Faso,Mali,Bana Village,Faladje,Burkina Faso vs Mali,Bana Village vs Faladje,120,75,75,X,X:393109-1393108,393109,1393108,23000000,24000000,23.5,1000000,4-fold,CDS_DEG_4,default,Average Hudson's FST,0.0,0.0002829010611121,20,success,,0.0
Selected_6pairs_1Mb_scan_3R_X,BurkinaFaso_BanaVillage_vs_Mali_Faladje,BF_BanaVil_vs_ML_Faladje,BF_BanaVil vs ML_Faladje,Without Nigeria,BurkinaFaso_BanaVillage,Mali_Faladje,Burkina Faso,Mali,Bana Village,Faladje,Burkina Faso vs Mali,Bana Village vs Faladje,120,75,75,X,X:393109-1393108,393109,1393108,23000000,24000000,23.5,1000000,0-fold,CDS_DEG_0,default,Average Hudson's FST,0.0003665082102505,0.0004324840256645,20,success,,0.8474491276004242
Selected_6pairs_1Mb_scan_3R_X,Guinea_Siguiri_Dankakoro_vs_Mali_Faladje,GN_Siguiri_vs_ML_Faladje,GN_Siguiri vs ML_Faladje,Without Nigeria,Guinea_Siguiri_Dankakoro,Mali_Faladje,Guinea,Mali,Siguiri_Dankakoro,Faladje,Guinea vs Mali,Siguiri_Dankakoro vs Faladje,81,75,75,3R,3R:52200685-53200684,52200685,53200684,0,1000000,0.5,1000000,4-fold,CDS_DEG_4,default,Average Hudson's FST,0.0067977623313239,0.0051574267857858,20,success,,1.3180530938527273
Selected_6pairs_1Mb_scan_3R_X,Guinea_Siguiri_Dankakoro_vs_Mali_Faladje,GN_Siguiri_vs_ML_Faladje,GN_Siguiri vs ML_Faladje,Without Nigeria,Guinea_Siguiri_Dankakoro,Mali_Faladje,Guinea,Mali,Siguiri_Dankakoro,Faladje,Guinea vs Mali,Siguiri_Dankakoro vs Faladje,81,75,75,3R,3R:52200685-53200684,52200685,53200684,0,1000000,0.5,1000000,0-fold,CDS_DEG_0,default,Average Hudson's FST,0.0004851863327977,0.0013002545435538,20,success,,0.37314719275781916
Selected_6pairs_1Mb_scan_3R_X,Guinea_Siguiri_Dankakoro_vs_Mali_Faladje,GN_Siguiri_vs_ML_Faladje,GN_Siguiri vs ML_Faladje,Without Nigeria,Guinea_Siguiri_Dankakoro,Mali_Faladje,Guinea,Mali,Siguiri_Dankakoro,Faladje,Guinea vs Mali,Siguiri_Dankakoro vs Faladje,81,75,75,3R,3R:51200685-52200684,51200685,52200684,1000000,2000000,1.5,1000000,4-fold,CDS_DEG_4,default,Average Hudson's FST,0.001007736960455,0.0008642129106179,20,success,,1.1660748735337478
Selected_6pairs_1Mb_scan_3R_X,Guinea_Siguiri_Dankakoro_vs_Mali_Faladje,GN_Siguiri_vs_ML_Faladje,GN_Siguiri vs ML_Faladje,Without Nigeria,Guinea_Siguiri_Dankakoro,Mali_Faladje,Guinea,Mali,Siguiri_Dankakoro,Faladje,Guinea vs Mali,Siguiri_Dankakoro vs Faladje,81,75,75,3R,3R:51200685-52200684,51200685,52200684,1000000,2000000,1.5,1000000,0-fold,CDS_DEG_0,default,Average Hudson's FST,0.0004273679875018,0.0006880101010566,20,success,,0.6211652806339278
Selected_6pairs_1Mb_scan_3R_X,Guinea_Siguiri_Dankakoro_vs_Mali_Faladje,GN_Siguiri_vs_ML_Faladje,GN_Siguiri vs ML_Faladje,Without Nigeria,Guinea_Siguiri_Dankakoro,Mali_Faladje,Guinea,Mali,Siguiri_Dankakoro,Faladje,Guinea vs Mali,Siguiri_Dankakoro vs Faladje,81,75,75,3R,3R:50200685-51200684,50200685,51200684,2000000,3000000,2.5,1000000,4-fold,CDS_DEG_4,default,Average Hudson's FST,0.0,0.0006466018233143,20,success,,0.0
Selected_6pairs_1Mb_scan_3R_X,Guinea_Siguiri_Dankakoro_vs_Mali_Faladje,GN_Siguiri_vs_ML_Faladje,GN_Siguiri vs ML_Faladje,Without Nigeria,Guinea_Siguiri_Dankakoro,Mali_Faladje,Guinea,Mali,Siguiri_Dankakoro,Faladje,Guinea vs Mali,Siguiri_Dankakoro vs Faladje,81,75,75,3R,3R:50200685-51200684,50200685,51200684,2000000,3000000,2.5,1000000,0-fold,CDS_DEG_0,default,Average Hudson's FST,0.0,0.0009818880830935,20,success,,0.0
Selected_6pairs_1Mb_scan_3R_X,Guinea_Siguiri_Dankakoro_vs_Mali_Faladje,GN_Siguiri_vs_ML_Faladje,GN_Siguiri vs ML_Faladje,Without Nigeria,Guinea_Siguiri_Dankakoro,Mali_Faladje,Guinea,Mali,Siguiri_Dankakoro,Faladje,Guinea vs Mali,Siguiri_Dankakoro vs Faladje,81,75,75,3R,3R:49200685-50200684,49200685,50200684,3000000,4000000,3.5,1000000,4-fold,CDS_DEG_4,default,Average Hudson's FST,0.0008526104019142,0.0007113768553258,20,success,,1.1985354816241767
Selected_6pairs_1Mb_scan_3R_X,Guinea_Siguiri_Dankakoro_vs_Mali_Faladje,GN_Siguiri_vs_ML_Faladje,GN_Siguiri vs ML_Faladje,Without Nigeria,Guinea_Siguiri_Dankakoro,Mali_Faladje,Guinea,Mali,Siguiri_Dankakoro,Faladje,Guinea vs Mali,Siguiri_Dankakoro vs Faladje,81,75,75,3R,3R:49200685-50200684,49200685,50200684,3000000,4000000,3.5,1000000,0-fold,CDS_DEG_0,default,Average Hudson's FST,0.0005012480529087,0.0013404584409638,20,success,,0.3739377794870677
Selected_6pairs_1Mb_scan_3R_X,Guinea_Siguiri_Dankakoro_vs_Mali_Faladje,GN_Siguiri_vs_ML_Faladje,GN_Siguiri vs ML_Faladje,Without Nigeria,Guinea_Siguiri_Dankakoro,Mali_Faladje,Guinea,Mali,Siguiri_Dankakoro,Faladje,Guinea vs Mali,Siguiri_Dankakoro vs Faladje,81,75,75,3R,3R:48200685-49200684,48200685,49200684,4000000,5000000,4.5,1000000,4-fold,CDS_DEG_4,default,Average Hudson's FST,0.0,0.0004420464474685,20,success,,0.0
Selected_6pairs_1Mb_scan_3R_X,Guinea_Siguiri_Dankakoro_vs_Mali_Faladje,GN_Siguiri_vs_ML_Faladje,GN_Siguiri vs ML_Faladje,Without Nigeria,Guinea_Siguiri_Dankakoro,Mali_Faladje,Guinea,Mali,Siguiri_Dankakoro,Faladje,Guinea vs Mali,Siguiri_Dankakoro vs Faladje,81,75,75,3R,3R:48200685-49200684,48200685,49200684,4000000,5000000,4.5,1000000,0-fold,CDS_DEG_0,default,Average Hudson's FST,0.0,0.0003628592454966,20,success,,0.0
Selected_6pairs_1Mb_scan_3R_X,Guinea_Siguiri_Dankakoro_vs_Mali_Faladje,GN_Siguiri_vs_ML_Faladje,GN_Siguiri vs ML_Faladje,Without Nigeria,Guinea_Siguiri_Dankakoro,Mali_Faladje,Guinea,Mali,Siguiri_Dankakoro,Faladje,Guinea vs Mali,Siguiri_Dankakoro vs Faladje,81,75,75,3R,3R:47200685-48200684,47200685,48200684,5000000,6000000,5.5,1000000,4-fold,CDS_DEG_4,default,Average Hudson's FST,0.0006166801183076,0.0005623641426823,20,success,,1.0965850620671331
Selected_6pairs_1Mb_scan_3R_X,Guinea_Siguiri_Dankakoro_vs_Mali_Faladje,GN_Siguiri_vs_ML_Faladje,GN_Siguiri vs ML_Faladje,Without Nigeria,Guinea_Siguiri_Dankakoro,Mali_Faladje,Guinea,Mali,Siguiri_Dankakoro,Faladje,Guinea vs Mali,Siguiri_Dankakoro vs Faladje,81,75,75,3R,3R:47200685-48200684,47200685,48200684,5000000,6000000,5.5,1000000,0-fold,CDS_DEG_0,default,Average Hudson's FST,0.0,0.0004040019918571,20,success,,0.0
Selected_6pairs_1Mb_scan_3R_X,Guinea_Siguiri_Dankakoro_vs_Mali_Faladje,GN_Siguiri_vs_ML_Faladje,GN_Siguiri vs ML_Faladje,Without Nigeria,Guinea_Siguiri_Dankakoro,Mali_Faladje,Guinea,Mali,Siguiri_Dankakoro,Faladje,Guinea vs Mali,Siguiri_Dankakoro vs Faladje,81,75,75,3R,3R:46200685-47200684,46200685,47200684,6000000,7000000,6.5,1000000,4-fold,CDS_DEG_4,default,Average Hudson's FST,0.0,0.0004845855164608,20,success,,0.0
Selected_6pairs_1Mb_scan_3R_X,Guinea_Siguiri_Dankakoro_vs_Mali_Faladje,GN_Siguiri_vs_ML_Faladje,GN_Siguiri vs ML_Faladje,Without Nigeria,Guinea_Siguiri_Dankakoro,Mali_Faladje,Guinea,Mali,Siguiri_Dankakoro,Faladje,Guinea vs Mali,Siguiri_Dankakoro vs Faladje,81,75,75,3R,3R:46200685-47200684,46200685,47200684,6000000,7000000,6.5,1000000,0-fold,CDS_DEG_0,default,Average Hudson's FST,0.0004605968096854,0.0005481725906236,20,success,,0.8402404964491677
Selected_6pairs_1Mb_scan_3R_X,Guinea_Siguiri_Dankakoro_vs_Mali_Faladje,GN_Siguiri_vs_ML_Faladje,GN_Siguiri vs ML_Faladje,Without Nigeria,Guinea_Siguiri_Dankakoro,Mali_Faladje,Guinea,Mali,Siguiri_Dankakoro,Faladje,Guinea vs Mali,Siguiri_Dankakoro vs Faladje,81,75,75,3R,3R:45200685-46200684,45200685,46200684,7000000,8000000,7.5,1000000,4-fold,CDS_DEG_4,default,Average Hudson's FST,0.000340491978982,0.0007224831151487,20,success,,0.4712801888967615
Selected_6pairs_1Mb_scan_3R_X,Guinea_Siguiri_Dankakoro_vs_Mali_Faladje,GN_Siguiri_vs_ML_Faladje,GN_Siguiri vs ML_Faladje,Without Nigeria,Guinea_Siguiri_Dankakoro,Mali_Faladje,Guinea,Mali,Siguiri_Dankakoro,Faladje,Guinea vs Mali,Siguiri_Dankakoro vs Faladje,81,75,75,3R,3R:45200685-46200684,45200685,46200684,7000000,8000000,7.5,1000000,0-fold,CDS_DEG_0,default,Average Hudson's FST,0.0003410096136459,0.0007876347052879,20,success,,0.43295402215834633
Selected_6pairs_1Mb_scan_3R_X,Guinea_Siguiri_Dankakoro_vs_Mali_Faladje,GN_Siguiri_vs_ML_Faladje,GN_Siguiri vs ML_Faladje,Without Nigeria,Guinea_Siguiri_Dankakoro,Mali_Faladje,Guinea,Mali,Siguiri_Dankakoro,Faladje,Guinea vs Mali,Siguiri_Dankakoro vs Faladje,81,75,75,3R,3R:44200685-45200684,44200685,45200684,8000000,9000000,8.5,1000000,4-fold,CDS_DEG_4,default,Average Hudson's FST,0.0,0.0004654536622125,20,success,,0.0
Selected_6pairs_1Mb_scan_3R_X,Guinea_Siguiri_Dankakoro_vs_Mali_Faladje,GN_Siguiri_vs_ML_Faladje,GN_Siguiri vs ML_Faladje,Without Nigeria,Guinea_Siguiri_Dankakoro,Mali_Faladje,Guinea,Mali,Siguiri_Dankakoro,Faladje,Guinea vs Mali,Siguiri_Dankakoro vs Faladje,81,75,75,3R,3R:44200685-45200684,44200685,45200684,8000000,9000000,8.5,1000000,0-fold,CDS_DEG_0,default,Average Hudson's FST,0.0003821440249299,0.0005398690827396,20,success,,0.7078457299141596
Selected_6pairs_1Mb_scan_3R_X,Guinea_Siguiri_Dankakoro_vs_Mali_Faladje,GN_Siguiri_vs_ML_Faladje,GN_Siguiri vs ML_Faladje,Without Nigeria,Guinea_Siguiri_Dankakoro,Mali_Faladje,Guinea,Mali,Siguiri_Dankakoro,Faladje,Guinea vs Mali,Siguiri_Dankakoro vs Faladje,81,75,75,3R,3R:43200685-44200684,43200685,44200684,9000000,10000000,9.5,1000000,4-fold,CDS_DEG_4,default,Average Hudson's FST,0.0,0.0003659282822326,20,success,,0.0
Selected_6pairs_1Mb_scan_3R_X,Guinea_Siguiri_Dankakoro_vs_Mali_Faladje,GN_Siguiri_vs_ML_Faladje,GN_Siguiri vs ML_Faladje,Without Nigeria,Guinea_Siguiri_Dankakoro,Mali_Faladje,Guinea,Mali,Siguiri_Dankakoro,Faladje,Guinea vs Mali,Siguiri_Dankakoro vs Faladje,81,75,75,3R,3R:43200685-44200684,43200685,44200684,9000000,10000000,9.5,1000000,0-fold,CDS_DEG_0,default,Average Hudson's FST,0.0,0.0005210301058551,20,success,,0.0
Selected_6pairs_1Mb_scan_3R_X,Guinea_Siguiri_Dankakoro_vs_Mali_Faladje,GN_Siguiri_vs_ML_Faladje,GN_Siguiri vs ML_Faladje,Without Nigeria,Guinea_Siguiri_Dankakoro,Mali_Faladje,Guinea,Mali,Siguiri_Dankakoro,Faladje,Guinea vs Mali,Siguiri_Dankakoro vs Faladje,81,75,75,3R,3R:42200685-43200684,42200685,43200684,10000000,11000000,10.5,1000000,4-fold,CDS_DEG_4,default,Average Hudson's FST,0.0,0.0004249723449444,20,success,,0.0
Selected_6pairs_1Mb_scan_3R_X,Guinea_Siguiri_Dankakoro_vs_Mali_Faladje,GN_Siguiri_vs_ML_Faladje,GN_Siguiri vs ML_Faladje,Without Nigeria,Guinea_Siguiri_Dankakoro,Mali_Faladje,Guinea,Mali,Siguiri_Dankakoro,Faladje,Guinea vs Mali,Siguiri_Dankakoro vs Faladje,81,75,75,3R,3R:42200685-43200684,42200685,43200684,10000000,11000000,10.5,1000000,0-fold,CDS_DEG_0,default,Average Hudson's FST,0.0,0.000404411104123,20,success,,0.0
Selected_6pairs_1Mb_scan_3R_X,Guinea_Siguiri_Dankakoro_vs_Mali_Faladje,GN_Siguiri_vs_ML_Faladje,GN_Siguiri vs ML_Faladje,Without Nigeria,Guinea_Siguiri_Dankakoro,Mali_Faladje,Guinea,Mali,Siguiri_Dankakoro,Faladje,Guinea vs Mali,Siguiri_Dankakoro vs Faladje,81,75,75,3R,3R:41200685-42200684,41200685,42200684,11000000,12000000,11.5,1000000,4-fold,CDS_DEG_4,default,Average Hudson's FST,0.0006787445103755,0.000642569347073,20,success,,1.0562976797248163
Selected_6pairs_1Mb_scan_3R_X,Guinea_Siguiri_Dankakoro_vs_Mali_Faladje,GN_Siguiri_vs_ML_Faladje,GN_Siguiri vs ML_Faladje,Without Nigeria,Guinea_Siguiri_Dankakoro,Mali_Faladje,Guinea,Mali,Siguiri_Dankakoro,Faladje,Guinea vs Mali,Siguiri_Dankakoro vs Faladje,81,75,75,3R,3R:41200685-42200684,41200685,42200684,11000000,12000000,11.5,1000000,0-fold,CDS_DEG_0,default,Average Hudson's FST,0.0006782773626841,0.0006985816792933,20,success,,0.970934942597206
Selected_6pairs_1Mb_scan_3R_X,Guinea_Siguiri_Dankakoro_vs_Mali_Faladje,GN_Siguiri_vs_ML_Faladje,GN_Siguiri vs ML_Faladje,Without Nigeria,Guinea_Siguiri_Dankakoro,Mali_Faladje,Guinea,Mali,Siguiri_Dankakoro,Faladje,Guinea vs Mali,Siguiri_Dankakoro vs Faladje,81,75,75,3R,3R:40200685-41200684,40200685,41200684,12000000,13000000,12.5,1000000,4-fold,CDS_DEG_4,default,Average Hudson's FST,0.0,0.0015540643154459,20,success,,0.0
Selected_6pairs_1Mb_scan_3R_X,Guinea_Siguiri_Dankakoro_vs_Mali_Faladje,GN_Siguiri_vs_ML_Faladje,GN_Siguiri vs ML_Faladje,Without Nigeria,Guinea_Siguiri_Dankakoro,Mali_Faladje,Guinea,Mali,Siguiri_Dankakoro,Faladje,Guinea vs Mali,Siguiri_Dankakoro vs Faladje,81,75,75,3R,3R:40200685-41200684,40200685,41200684,12000000,13000000,12.5,1000000,0-fold,CDS_DEG_0,default,Average Hudson's FST,0.0,0.0012082125409143,20,success,,0.0
Selected_6pairs_1Mb_scan_3R_X,Guinea_Siguiri_Dankakoro_vs_Mali_Faladje,GN_Siguiri_vs_ML_Faladje,GN_Siguiri vs ML_Faladje,Without Nigeria,Guinea_Siguiri_Dankakoro,Mali_Faladje,Guinea,Mali,Siguiri_Dankakoro,Faladje,Guinea vs Mali,Siguiri_Dankakoro vs Faladje,81,75,75,3R,3R:39200685-40200684,39200685,40200684,13000000,14000000,13.5,1000000,4-fold,CDS_DEG_4,default,Average Hudson's FST,0.0010478917359261,0.0009099748069719,20,success,,1.151561260704725
Selected_6pairs_1Mb_scan_3R_X,Guinea_Siguiri_Dankakoro_vs_Mali_Faladje,GN_Siguiri_vs_ML_Faladje,GN_Siguiri vs ML_Faladje,Without Nigeria,Guinea_Siguiri_Dankakoro,Mali_Faladje,Guinea,Mali,Siguiri_Dankakoro,Faladje,Guinea vs Mali,Siguiri_Dankakoro vs Faladje,81,75,75,3R,3R:39200685-40200684,39200685,40200684,13000000,14000000,13.5,1000000,0-fold,CDS_DEG_0,default,Average Hudson's FST,0.0015388383340695,0.0010066917651725,20,success,,1.5286092399949402
Selected_6pairs_1Mb_scan_3R_X,Guinea_Siguiri_Dankakoro_vs_Mali_Faladje,GN_Siguiri_vs_ML_Faladje,GN_Siguiri vs ML_Faladje,Without Nigeria,Guinea_Siguiri_Dankakoro,Mali_Faladje,Guinea,Mali,Siguiri_Dankakoro,Faladje,Guinea vs Mali,Siguiri_Dankakoro vs Faladje,81,75,75,3R,3R:38200685-39200684,38200685,39200684,14000000,15000000,14.5,1000000,4-fold,CDS_DEG_4,default,Average Hudson's FST,9.134633755786316e-05,0.0007446549393873,20,success,,0.12266935022686168
Selected_6pairs_1Mb_scan_3R_X,Guinea_Siguiri_Dankakoro_vs_Mali_Faladje,GN_Siguiri_vs_ML_Faladje,GN_Siguiri vs ML_Faladje,Without Nigeria,Guinea_Siguiri_Dankakoro,Mali_Faladje,Guinea,Mali,Siguiri_Dankakoro,Faladje,Guinea vs Mali,Siguiri_Dankakoro vs Faladje,81,75,75,3R,3R:38200685-39200684,38200685,39200684,14000000,15000000,14.5,1000000,0-fold,CDS_DEG_0,default,Average Hudson's FST,0.0,0.0003897925531936,20,success,,0.0
Selected_6pairs_1Mb_scan_3R_X,Guinea_Siguiri_Dankakoro_vs_Mali_Faladje,GN_Siguiri_vs_ML_Faladje,GN_Siguiri vs ML_Faladje,Without Nigeria,Guinea_Siguiri_Dankakoro,Mali_Faladje,Guinea,Mali,Siguiri_Dankakoro,Faladje,Guinea vs Mali,Siguiri_Dankakoro vs Faladje,81,75,75,3R,3R:37200685-38200684,37200685,38200684,15000000,16000000,15.5,1000000,4-fold,CDS_DEG_4,default,Average Hudson's FST,0.0,0.0003582091859393,20,success,,0.0
Selected_6pairs_1Mb_scan_3R_X,Guinea_Siguiri_Dankakoro_vs_Mali_Faladje,GN_Siguiri_vs_ML_Faladje,GN_Siguiri vs ML_Faladje,Without Nigeria,Guinea_Siguiri_Dankakoro,Mali_Faladje,Guinea,Mali,Siguiri_Dankakoro,Faladje,Guinea vs Mali,Siguiri_Dankakoro vs Faladje,81,75,75,3R,3R:37200685-38200684,37200685,38200684,15000000,16000000,15.5,1000000,0-fold,CDS_DEG_0,default,Average Hudson's FST,0.0,0.0003280120233556,20,success,,0.0
Selected_6pairs_1Mb_scan_3R_X,Guinea_Siguiri_Dankakoro_vs_Mali_Faladje,GN_Siguiri_vs_ML_Faladje,GN_Siguiri vs ML_Faladje,Without Nigeria,Guinea_Siguiri_Dankakoro,Mali_Faladje,Guinea,Mali,Siguiri_Dankakoro,Faladje,Guinea vs Mali,Siguiri_Dankakoro vs Faladje,81,75,75,3R,3R:36200685-37200684,36200685,37200684,16000000,17000000,16.5,1000000,4-fold,CDS_DEG_4,default,Average Hudson's FST,0.0003342804142115,0.0003206548862952,20,success,,1.0424928123619988
Selected_6pairs_1Mb_scan_3R_X,Guinea_Siguiri_Dankakoro_vs_Mali_Faladje,GN_Siguiri_vs_ML_Faladje,GN_Siguiri vs ML_Faladje,Without Nigeria,Guinea_Siguiri_Dankakoro,Mali_Faladje,Guinea,Mali,Siguiri_Dankakoro,Faladje,Guinea vs Mali,Siguiri_Dankakoro vs Faladje,81,75,75,3R,3R:36200685-37200684,36200685,37200684,16000000,17000000,16.5,1000000,0-fold,CDS_DEG_0,default,Average Hudson's FST,0.0,0.0003705981822052,20,success,,0.0
Selected_6pairs_1Mb_scan_3R_X,Guinea_Siguiri_Dankakoro_vs_Mali_Faladje,GN_Siguiri_vs_ML_Faladje,GN_Siguiri vs ML_Faladje,Without Nigeria,Guinea_Siguiri_Dankakoro,Mali_Faladje,Guinea,Mali,Siguiri_Dankakoro,Faladje,Guinea vs Mali,Siguiri_Dankakoro vs Faladje,81,75,75,3R,3R:35200685-36200684,35200685,36200684,17000000,18000000,17.5,1000000,4-fold,CDS_DEG_4,default,Average Hudson's FST,0.0,0.0003194166058333,20,success,,0.0
Selected_6pairs_1Mb_scan_3R_X,Guinea_Siguiri_Dankakoro_vs_Mali_Faladje,GN_Siguiri_vs_ML_Faladje,GN_Siguiri vs ML_Faladje,Without Nigeria,Guinea_Siguiri_Dankakoro,Mali_Faladje,Guinea,Mali,Siguiri_Dankakoro,Faladje,Guinea vs Mali,Siguiri_Dankakoro vs Faladje,81,75,75,3R,3R:35200685-36200684,35200685,36200684,17000000,18000000,17.5,1000000,0-fold,CDS_DEG_0,default,Average Hudson's FST,0.0005027055351802,0.0004274941357681,20,success,,1.1759355114356456
Selected_6pairs_1Mb_scan_3R_X,Guinea_Siguiri_Dankakoro_vs_Mali_Faladje,GN_Siguiri_vs_ML_Faladje,GN_Siguiri vs ML_Faladje,Without Nigeria,Guinea_Siguiri_Dankakoro,Mali_Faladje,Guinea,Mali,Siguiri_Dankakoro,Faladje,Guinea vs Mali,Siguiri_Dankakoro vs Faladje,81,75,75,3R,3R:34200685-35200684,34200685,35200684,18000000,19000000,18.5,1000000,4-fold,CDS_DEG_4,default,Average Hudson's FST,0.0004009387594636,0.0003284531023102,20,success,,1.2206879966837476
Selected_6pairs_1Mb_scan_3R_X,Guinea_Siguiri_Dankakoro_vs_Mali_Faladje,GN_Siguiri_vs_ML_Faladje,GN_Siguiri vs ML_Faladje,Without Nigeria,Guinea_Siguiri_Dankakoro,Mali_Faladje,Guinea,Mali,Siguiri_Dankakoro,Faladje,Guinea vs Mali,Siguiri_Dankakoro vs Faladje,81,75,75,3R,3R:34200685-35200684,34200685,35200684,18000000,19000000,18.5,1000000,0-fold,CDS_DEG_0,default,Average Hudson's FST,0.0015257520120015,0.0009415496204889,20,success,,1.6204690425229555
Selected_6pairs_1Mb_scan_3R_X,Guinea_Siguiri_Dankakoro_vs_Mali_Faladje,GN_Siguiri_vs_ML_Faladje,GN_Siguiri vs ML_Faladje,Without Nigeria,Guinea_Siguiri_Dankakoro,Mali_Faladje,Guinea,Mali,Siguiri_Dankakoro,Faladje,Guinea vs Mali,Siguiri_Dankakoro vs Faladje,81,75,75,3R,3R:33200685-34200684,33200685,34200684,19000000,20000000,19.5,1000000,4-fold,CDS_DEG_4,default,Average Hudson's FST,9.27364372976356e-05,0.000324969233286,20,success,,0.2853698990513967
Selected_6pairs_1Mb_scan_3R_X,Guinea_Siguiri_Dankakoro_vs_Mali_Faladje,GN_Siguiri_vs_ML_Faladje,GN_Siguiri vs ML_Faladje,Without Nigeria,Guinea_Siguiri_Dankakoro,Mali_Faladje,Guinea,Mali,Siguiri_Dankakoro,Faladje,Guinea vs Mali,Siguiri_Dankakoro vs Faladje,81,75,75,3R,3R:33200685-34200684,33200685,34200684,19000000,20000000,19.5,1000000,0-fold,CDS_DEG_0,default,Average Hudson's FST,0.0,0.0003585455709113,20,success,,0.0
Selected_6pairs_1Mb_scan_3R_X,Guinea_Siguiri_Dankakoro_vs_Mali_Faladje,GN_Siguiri_vs_ML_Faladje,GN_Siguiri vs ML_Faladje,Without Nigeria,Guinea_Siguiri_Dankakoro,Mali_Faladje,Guinea,Mali,Siguiri_Dankakoro,Faladje,Guinea vs Mali,Siguiri_Dankakoro vs Faladje,81,75,75,3R,3R:32200685-33200684,32200685,33200684,20000000,21000000,20.5,1000000,4-fold,CDS_DEG_4,default,Average Hudson's FST,0.0009548451935008,0.0006400940203891,20,success,,1.491726469996344
Selected_6pairs_1Mb_scan_3R_X,Guinea_Siguiri_Dankakoro_vs_Mali_Faladje,GN_Siguiri_vs_ML_Faladje,GN_Siguiri vs ML_Faladje,Without Nigeria,Guinea_Siguiri_Dankakoro,Mali_Faladje,Guinea,Mali,Siguiri_Dankakoro,Faladje,Guinea vs Mali,Siguiri_Dankakoro vs Faladje,81,75,75,3R,3R:32200685-33200684,32200685,33200684,20000000,21000000,20.5,1000000,0-fold,CDS_DEG_0,default,Average Hudson's FST,0.0011301128755299,0.0012787637762137,20,success,,0.8837542136797609
